State,     Apparel manufacturing,     Beverage and tobacco product manufacturing,     Chemical manufacturing,     Computer and electronic product manufacturing,"     Electrical equipment, appliance, and component manufacturing",     Fabricated metal product manufacturing,     Food manufacturing,     Furniture and related product manufacturing,     Leather and allied product manufacturing,     Machinery manufacturing,     Miscellaneous manufacturing,"     Motor vehicles, bodies and trailers, and parts manufacturing",     Nonmetallic mineral product manufacturing,     Other transportation equipment manufacturing,     Paper manufacturing,     Petroleum and coal products manufacturing,     Plastics and rubber products manufacturing,     Primary metal manufacturing,     Printing and related support activities,     Textile mills,     Textile product mills,     Wood product manufacturing,    Accommodation,    Administrative and support services,    Air transportation,    Ambulatory health care services,"    Amusement, gambling, and recreation industries","    Apparel, leather, and allied product manufacturing",    Broadcasting (except Internet),    Building material and garden equipment and supplies dealers,    Chemical manufacturing,    Clothing and clothing accessories stores,    Computer and electronic product manufacturing,    Computer systems design and related services,    Construction of buildings,    Couriers and messengers,    Credit intermediation and related activities,"    Data processing, hosting, and related services",    Durable goods manufacturing,"    Electrical equipment, appliance, and component manufacturing",    Electronics and appliance stores,    Fabricated metal product manufacturing,"    Fishing, hunting and trapping",    Food and beverage and tobacco products manufacturing,    Food and beverage stores,    Food services and drinking places,    Forestry and logging,"    Funds, trusts, and other financial vehicles",    Furniture and home furnishings stores,    Furniture and related product manufacturing,    Gasoline stations,    General merchandise stores,    Health and personal care stores,    Heavy and civil engineering construction,    Hospitals,    Insurance carriers and related activities,    Internet publishing and broadcasting 3/,    Legal services,    Lessors of nonfinancial intangible assets (except copyrighted works),    Local government,    Machinery manufacturing,    Mining (except oil and gas),    Miscellaneous manufacturing,"    Miscellaneous professional, scientific, and technical services",    Miscellaneous store retailers,"    Monetary Authorities- central bank, credit intermediation, and related services",    Monetary Authorities-central bank,    Motion picture and sound recording industries,    Motor vehicle and parts dealers,"    Motor vehicles, bodies and trailers, and parts manufacturing","    Museums, historical sites, and similar institutions",    Nondurable goods manufacturing,    Nonmetallic mineral product manufacturing,    Nonstore retailers,    Nursing and residential care facilities,    Oil and gas extraction,    Other information services 3/,    Other transportation equipment manufacturing,    Paper manufacturing,"    Performing arts, spectator sports, and related industries","    Performing arts, spectator sports, museums, and related activities",    Personal and laundry services,    Petroleum and coal products manufacturing,    Pipeline transportation,    Plastics and rubber products manufacturing,    Primary metal manufacturing,    Printing and related support activities,    Private households,    Publishing industries (except Internet),    Rail transportation,    Real estate,"    Religious, grantmaking, civic, professional, and similar organizations",    Rental and leasing services,    Rental and leasing services and lessors of nonfinancial intangible assets,    Repair and maintenance,    Scenic and sightseeing transportation,"    Securities, commodity contracts, and other financial investments and related activities",    Social assistance,    Specialty trade contractors,"    Sporting goods, hobby, musical instrument, and book stores",    State government,    Support activities for agriculture and forestry,    Support activities for mining,    Support activities for transportation,    Telecommunications,    Textile mills and textile product mills,    Transit and ground passenger transportation,    Truck transportation,    Warehousing and storage,    Waste management and remediation services,    Water transportation,    Wood product manufacturing,   Accommodation and food services,   Administrative and support and waste management and remediation services,   Air transportation,"   Arts, entertainment, and recreation",   Broadcasting (except Internet) and telecommunications,   Construction,"   Data processing, hosting, and other information services",   Durable goods manufacturing,   Educational services,   Farms,   Federal civilian,   Finance and insurance,"   Forestry, fishing, and related activities",   Health care and social assistance,   Information,   Management of companies and enterprises,   Manufacturing,   Military,   Mining (except oil and gas),"   Mining, quarrying, and oil and gas extraction",   Motion picture and sound recording industries,   Nondurable goods manufacturing,   Oil and gas extraction,   Other services (except government and government enterprises),   Other transportation and support activities,   Pipeline transportation,"   Professional, scientific, and technical services",   Publishing industries (except Internet),   Rail transportation,   Real estate and rental and leasing,   Retail trade,   State and local,   Support activities for mining,   Transit and ground passenger transportation,   Transportation and warehousing,   Truck transportation,   Utilities,   Warehousing and storage,   Water transportation,   Wholesale trade,"  Agriculture, forestry, fishing, and hunting","  Arts, entertainment, recreation, accommodation, and food services",  Construction,"  Educational services, health care, and social assistance",  Farm proprietors employment,  Federal civilian,"  Finance, insurance, real estate, rental, and leasing",  Government and government enterprises,  Information,  Manufacturing,  Military,"  Mining, quarrying, and oil and gas extraction",  Nonfarm proprietors employment 2/,  Other services (except government and government enterprises),  Private nonfarm employment,  Professional and business services,  Retail trade,  State and local,  Transportation and warehousing,  Utilities,  Wholesale trade, Farm employment, Government and government enterprises, Nonfarm employment, Private industries, Proprietors employment, Wage and salary employment,All industry total,Natural resources and mining,Private goods-producing industries 2/,Private services-providing industries 3/,Total employment (number of jobs),Trade,Transportation and utilities,Population,GDP_Growth
Montana,0,1333,1043,786,204,3029,2961,1141,282,1293,3002,374,1505,389,0,1314,466,231,1179,34,274,3160,15519.7,24363.9,734,25985.9,12840.4,4.2,1256,6712,124.6,3396,56.2,420.7,12197,0,8998,668,15114,18,1666,189,998,312.4,11335,44257.5,1445,8.8,2275,33.8,5785,11304,3056,6493,26334,9576,0,383.7,93,47682,80.6,5466,130.5,1434.7,7793,1228.6,0,1032,9080,25,487,9148,195,7804,13640.8,5185,147,15.2,1.9,7680,151.2,11521,762.7,417,28.2,17.9,75.2,2459,2302,0,38230.6,11585,3369,656.2,9457,129,7038.1,13836.4,27639,4943,27259,5450,2151,1966,2881,8.9,2275,7533,513,1355.5,37,361.8,59777.2,25719.4,152.6,21158.6,658.9,46329,151.2,1123,9199.8,1582.8,13302,27718.5,8147,79797.1,8286,2990.8,24262,7836,1107.8,12802,76.1,1318.1,330.8,35022,261.2,104.5,39814.1,221.4,881.7,42348.8,75149,74941,150.8,55.4,19615,537.7,3284,12.6,0.8,19367,1836.8,2364.8,2640.4,4851.9,23196,1657.4,8555.2,96079,1107.6,2441.1,482,1589.5,160360,1018.7,541330,3431.3,3006.4,4871.2,2006.5,1102,2632.6,30150,7010.6,637409,38584.9,183556,484003,45595.5,3426.3,8507.9,30077.1,667559,5639.1,3108.4,"1,050,493",1.0
Nebraska,276,903,5850,4451,1288,8688,35653,0,459,9481,5535,0,3211,2164,1483,82,5284,1208,3603,158,487,2331,9739,65897.5,572,48814.2,12808.9,42.3,3106,10417,2016.8,7718,468.6,1250.7,15071,4903,26255,5221,46409,251.9,2663,757.3,252,3974.7,22140,74871.8,192,9.8,4392,126,10374,21688,8352,8267,36965,42475.3,0,901.7,193,111729,1073,1111,1253.7,2719.9,11052,2522.8,0,1247,15798,587.1,1416,54238,302.4,15537,31917.5,2272,1164,109.7,131.1,10668,271,24222,6,137,510.4,173.2,224.3,5111,6248,11206,54493.3,22749,3636,813.3,16452,92,21355.4,34463.4,51411,6030,34487,10462,250,4200,4051,49.2,4698,31363,5624,3105.8,9,147.8,84610.8,69003.4,161.5,25163.9,1377.6,74749,1539.7,5250.6,24732.7,6584.3,16773,94821.2,11229.7,152160.2,21037,25366.1,100647,12643,143.2,3633,39.6,6954.9,4.4,68534,541.7,1797.6,67633.3,915.6,3638.4,59135.6,136161,146216,9.5,89.6,62804,2375.2,1417,330.8,0,44653,6908,3168.7,3390.2,9510.8,40902,1773.6,22860.9,175632,3872.5,12205.5,936.2,157,234565,2323.8,1080895,10732.8,6346.8,12062.9,8934.8,3615.2,7483.4,55387,14772.7,1256527,101510.3,275467,1036447,116283.1,7064.9,22660.6,78849.7,1311914,13830.2,12550,"1,920,076",1.0
Nevada,434,627,2185,3156,1411,6060,6538,1880,0,2043,8409,740,3416,700,849,278,3364,1298,4093,0,729,1307,210467.9,126585.8,7217,67575.3,30651.7,5,2218,9028,338,22770,444.2,816.5,16375,8350,22486,2553,30420,157.1,5102,541.7,0,617.8,24173,135817.6,0,72.3,4794,99.3,8833,28952,11108,9102,32381.1,23369.9,0,1497.3,194,98865,182.5,14327,2010.1,4755.9,16592,4509.3,0,4837,18205,52,764,19224,462.1,19044,15259.2,3132,1233,134.1,94.3,24440,3331.5,40693,89.2,0,317.3,131.3,286.9,9740,3736,0,110056.1,13349,9657,3248.7,20335,1616,38914.5,29368,67921,6254,35392,1321,2297,7831,5832,58.4,32940,12716,16307,4164.6,0,83.9,346285.6,130750.3,2904.3,59187.2,1915.9,93398,2026.9,4298.2,17592.1,226.9,18899,96687.9,1783.9,144583.5,20409,35036.6,49644,17920,3151.7,19756,664.4,1807,1.5,84117,1024.8,13.1,101419.8,606.9,195.5,123155.8,174855,134257,164.5,1039.3,87722,812.4,4602,832.6,7.5,39834,264.8,26215.8,6756.6,9799.7,3499,2330.1,30547.7,171076,5214.1,6105.2,1356.5,3317.7,391849,2709,1548030,16188.7,10359.9,13308.4,6829.4,2350.6,6085.3,5663,16995.1,1719106,132744.5,395348,1329421,149739.6,3582.5,16444.3,116300.2,1724769,16445.2,9180,"2,998,039",1.0
New Hampshire,675,1075,2240,15229,4297,12127,3073,1283,269,7262,5264,886,2222,1350,865,270,5604,2386,2791,1899,284,2205,11969.8,47499.5,616,41714.4,12852.4,65.1,960,9787,393.4,7364,2206.2,1412.3,11748,3634,8956,2093,54511,783.3,3579,1372.2,0,611.9,22989,53959.8,1691,915.7,2904,58.9,4681,15580,5029,4126,31815.2,22585.4,0,698.2,49,56711,843.5,958,512.4,3360.8,10227,1091.8,0,1149,13724,115.5,598,19045,274.1,11316,15834.1,659,597,166.6,96.3,9611,316.1,16927,72.9,0,475.9,238.2,219,3641,5916,96,46320.8,11345,3079,804.9,11991,359,18679,18516.1,37005,5673,25397,0,120,1382,4516,142.7,5494,4358,2930,2346.5,0,175.6,65929.6,49846,149.4,23377.5,1218,52879,659.7,6746.4,32615.2,118.8,7658,52227.8,3290.8,107879.9,15231,11122.5,73556,4713,47.5,1737,120.7,2077.2,0,43904,308.7,1.7,65095.3,1387.1,6.6,50253.7,112853,82108,6.1,174.1,18906,314.4,2546,247.1,2.4,30783,210.6,3747,2361.5,8974.1,4141,1302.9,18510.5,94479,3385.5,8823.6,920.4,53.7,192933,1692.3,773340,9369.7,5187.2,6197.1,1204.4,1284.5,5193.1,5689,8420.4,867819,69997.8,197074,676434,78418.2,264.3,11449.5,58548.3,873508,10380.3,2488.9,"1,342,795",1.0
New Jersey,6216,3378,45595,23808,7446,21456,35690,6616,615,14535,21046,0,10586,0,9838,3113,15367,4666,16569,1526,2744,3010,57743.1,351566.2,17612,305757.9,66937.7,303.1,4576,33771,20601.4,58313,4244.3,11946.6,57233,32514,78510,12771,118690,1117.1,16928,1949.8,1416,4374.4,122362,291800.1,451,15007.1,16975,450.8,20247,78097,41971,22490,165142.5,120541.6,0,7211.5,837,395594,1629.6,1681,4001.6,34726,38718,9163.5,0,9720,54129,245.4,1946,140651,1342,45319,103433.4,2394,6464,438.8,1257.5,56306,2918.2,126306,2180.6,500,1549.8,547.3,1467.2,32682,23382,0,390747.1,76887,20342,6882.8,54761,0,154594.3,113198.3,170190,20427,140753,5122,339,26392,34826,338.8,78422,55643,41668,16437.6,1610,176.9,349543.1,368003.8,5841.7,128107.9,12228.6,249913,7186.8,16143.6,145094.4,577.9,49432,377816.5,7257.7,687532.1,91739,108460.1,259341,25027,349.8,4414,1203.6,32072.9,21.6,290636,4920.8,161.5,515385.2,6146.4,250.9,418808.9,547257,536347,50.7,2049.3,257189,4195.9,16835,2636.7,432.9,238144,846.5,18981,21788.3,52991.5,8079,6839.1,136133.4,610806,26765.4,48216.5,2392.9,422.1,1259970,11252.8,4761130,91973,32771.8,52486.1,20489.7,9774.1,47946.7,19245,61718.1,5371936,520352.8,1268049,4123132,582070.9,1268.7,71273.4,449079.4,5391181,80718.4,30263.7,"9,005,644",0.0
New Mexico,386,1005,1443,5217,535,3273,6286,967,163,1184,3396,0,2435,0,533,831,1018,500,1206,91,207,1346,17573.6,53055.8,1210,64728.3,9694.3,5.5,1436,7937,253.7,7050,1077.2,535.5,14465,0,13019,866,20019,57.6,2614,165.5,0,635,15736,78074.3,0,1061.1,2367,30.6,8306,23345,6181,9654,24748.1,14232.2,0,674.1,99,103275,93.9,4638,134.4,5574.5,12719,1196.1,0,4018,14366,23.1,809,13169,257.6,8411,15413.4,14732,442,108,105.4,14018,312.9,17863,600.2,245,116.4,36.8,56.7,7331,2790,0,46757.2,16605,4355,928.8,13537,199,9396,36630.4,35893,4604,58703,5038,12438,2603,6449,7.7,4394,11193,1804,3257,52,56.6,95647.9,56312.8,277.6,24834.3,1393.8,60012,140.3,2041.4,17617.4,1216.5,29385,38904.4,5985.6,141520.2,16001,6838.7,33188,17159,1324.4,31808,1019.5,1780.6,3718.1,55336,363.8,61.1,84535.1,321.5,688.9,52139.9,113636,161978,908,119.3,26672,757.7,4900,91,12.8,25379,1383.1,3810.1,3310.7,7842.6,21291,6926.7,15494.3,208522,2875,3822,3504.9,5950.4,209893,1991.4,854243,9711.7,5517.8,11630.6,2372.2,1662,3074.5,29641,22062.2,1062765,68817.8,231184,861222,90880,7333.5,14466.2,54351.7,1092406,8592.3,4034.3,"2,088,070",0.0
New York,19649,10174,39837,60148,14646,52509,61548,15367,2021,41504,39195,12081,17258,8311,16111,1980,21855,10454,24240,3776,4336,10933,118649.3,629314.8,33994,687584.8,117752.6,1444.2,34780,67636,13344.5,140736,10210.9,18765.4,140802,54976,181690,22514,282406,1365.2,38209,5182.2,1718,10996,235574,739830.6,3882,2695.3,31692,981,31013,150425,98848,35665,411028.4,257911,0,38452.2,2826,1040928,5848.9,7460,3564.4,75577.8,88100,138659.6,0,69723,90071,1393.5,20303,205527,2978.3,92752,263454.5,7892,49774,1676.6,2094.2,227939,18950.4,287897,620.3,406,3607.5,1205.7,1973,105316,77125,5167,842572.1,202222,31134,10689.9,103573,3832,585494.8,430266.4,365953,43745,242718,9185,853,34432,58039,700.6,211201,56561,26847,28320.5,3990,681.5,858479.9,657635.2,9020.7,384945,54960.9,542420,30359.3,35088.3,524309.6,1998.3,116510,1207324.6,15180.7,1792334.2,311955,197585.6,487933,55150,713.9,16205,19993.6,34780.4,77.4,699008,5578.1,226.2,1120630.4,23630.9,496.2,887222,1108801,1283646,36.8,9511.7,431406,4020.4,43115,1462.9,650.7,377061,2394,64994.9,46845.8,142240.9,32628,18446.9,508500.5,1455306,128944.6,69868.7,5404,828.1,2716696,29983.8,10750706,196713.2,69957.4,131731.4,30966.9,21117.9,72030.5,53650,155582.4,12206012,1385387.3,2749324,9510338,1540969.7,3222.2,119936.6,1265450.7,12259662,141987.9,52084.8,"19,849,399",0.0
North Carolina,9037,12334,43001,33196,22320,39334,56756,38777,1037,34700,19000,25776,16333,9294,16731,839,34157,7805,13964,28404,6702,19657,52430,408409.2,15070,260085.1,63938.3,303,9294,43822,25128.7,44810,10285.4,7507.5,70719,0,90476,15599,266192,3654.8,15165,3923.5,3102,19721.2,94969,401846.4,6411,7106.1,18087,2385.9,32320,108210,40242,37954,122332.4,93755.3,0,3724.4,508,443942,4825.9,3574,1775.3,19885.4,51424,30010.6,260,7445,76548,3438.1,3760,222962,1786.9,50613,107045,5006,2788,6043.5,2096.4,61378,2627.8,122795,282.1,331,3823.7,802.5,1063.1,26688,27123,0,287608.4,106841,18764,4412.5,73940,727,83399.2,104515.8,225471,23368,211352,16183,507,16876,32041,2545.1,29771,62519,27016,12204.6,352,1674.5,454276.4,420613.8,2878.6,131704.1,8212.9,334144,4652.1,40596.2,148124,3483.1,71683,305007.1,26580.4,593978.3,94290,104059.9,489154,127881,444.5,9087,458.1,54963.2,7.5,330264,2336.7,81,382166.4,6325.6,383.4,311292.9,599578,655294,22.9,472.5,179169,4000.4,16314,1434,16.6,200144,4367.5,18749.5,18718.8,41195.3,40677,9911.5,102288.1,854858,19648.6,95559.5,11519,474.9,1199939,10475.1,4906676,60154.1,27023.8,48251.9,11603.2,7948,30495.2,67965,69682.5,5761534,448701.6,1240616,4588883,518384,4842.4,119120.7,329580.9,5829499,57519,19551.2,"10,273,419",0.0
North Dakota,80,283,441,1336,142,2043,5078,924,0,5233,921,0,1710,818,0,0,1371,0,879,0,240,2125,8241.7,17566,182,19998.7,4301.1,4.4,1267,5566,187.2,3511,138.8,250.5,8597,0,10061,681,17361,9.9,1702,134.9,0,792.8,7766,30483.8,0,13.8,1688,40.4,5644,9360,3213,8877,19714.4,11810.4,0,208.5,47,43205,1006,2532,43.3,1258,4691,1031.2,0,501,7515,78.9,0,8925,220.4,6882,17482.1,9133,51,118,13.1,0,48.3,9060,213.2,1003,169.8,63.8,39.2,1219,2958,1674,25665.3,9841,2934,1190.7,7129,0,6171.6,12935.4,23620,2804,24870,4530,11428,2188,2028,16.9,1995,12759,807,1082.7,31,153.4,38725.5,18648.7,45.4,8329.4,627.3,41094,103.3,2007.8,6680.1,2666.1,9434,29763.1,4951.1,70130.6,7486,6380.3,26286,11567,492.5,23093,20.9,1436.6,1674.5,27249,295.1,294.5,24859,594.6,603.6,29837,60342,68075,1893.2,68.8,22843,1221.5,4026,32.1,9.2,25683,2833.2,1368.9,3748.9,4240.7,26200,463.7,8420.1,89076,1346.1,3444.5,797.4,4060.2,102385,959.6,459119,3091,3110.9,4752.4,2570.2,1323.2,4568.2,31049,6013.5,548195,45085.7,128585,450659,51099.2,6893.3,14086.6,30999,579244,7679.1,3893.4,"755,393",1.0
Ohio,2746,9009,45668,21350,28206,101916,62465,17538,1324,79639,26658,105559,28137,20282,19914,5218,57658,37229,23884,1879,2760,16635,44470.2,420727.7,10927,341335.6,74260,155.5,7926,52399,16231.6,45392,2288.2,7234.6,70432,34419,98842,9088,483149,4444.9,17532,10619.4,968,11636.6,110459,475472.7,3062,248.2,15481,1105.7,38273,120089,43158,32271,278232.2,167187.9,0,5331.6,653,510087,8640.5,6003,2203.2,19679.1,58344,26597.4,0,7681,86029,12129.3,7717,232525,3366.6,76029,181025.8,23265,6395,6731.9,2129.8,61768,2707.6,134009,4272,1930,5919.8,5917.2,2034,23435,27430,7543,308140.4,129949,25163,6253.8,80110,479,96041.1,147232.6,230226,28219,177706,10793,5785,21996,29033,322.9,35693,98512,48910,19602.2,794,1051.6,519942.9,440329.9,2218.2,146452.6,8659.1,332929,3405.1,58498.4,157748.6,2328.8,77653,399351.5,15285.4,947826.2,87553,167963.5,715674,35430,1162,35053,477.8,42702.2,5892.2,367503,3644.7,2177.2,420371.2,5342.1,1405.9,340210.2,691404,687793,486,613.1,261203,7051.3,21019,2790,104.6,254569,2791.2,22685.5,22330,60662.8,67817,10979.3,126750.7,800876,17884.1,101200.6,4131,7540.2,1277766,12929.3,6040146,71681.6,36760.8,53010.3,20004.9,10584.3,39004.5,87909,68120.6,6841022,552810.6,1345583,5583348,620931.2,10331.4,133862,418948.6,6928931,75765.3,30589.2,"11,658,609",0.0
Oklahoma,1118,2900,4056,4587,3210,22897,18318,2621,392,26701,4874,0,7923,0,2918,2557,10160,3697,3199,206,726,2781,17527.3,130692.5,6351,94455.5,17706.2,49,3555,17981,840.6,14250,596.3,913.5,24507,6932,36021,2052,93938,338.9,6036,2078.2,0,2024.6,26789,148558.4,0,22.9,5814,130.9,18761,45142,14171,18751,58159.5,35235.8,0,1610.5,403,206871,2684.6,3620,275,5107.3,22837,3047.6,0,2689,29930,655.7,1264,46550,1073.6,20212,37893.5,102004,690,1106.4,748.4,15675,544.2,44874,1211.9,2531,1125.4,296.9,151.5,10270,6465,1863,87463.3,43936,11292,2440.4,27624,152,31473.1,41789.6,86267,9072,82972,7723,27638,7537,10755,52.3,5852,26799,12073,4218.4,23,274.9,166085.7,134910.9,914.5,35189.4,3122.5,129525,386.2,9511.3,31662.9,2204.3,48178,111046.2,9533.3,232298.2,26206,24652.6,140488,33005,445,133262,132.9,6203.8,14395.4,126704,884.6,6465.3,116740.3,903.2,778.4,101598.8,230995,289843,1986.4,72.5,70113,1915.4,12227,566.3,0.1,64186,2450.6,6370.1,6991.6,14706.1,70964,5725.6,25231,371026,4544.8,15715.1,2450.3,16826.8,525063,3871.1,1835632,15238.8,10862.6,21693.4,11597.1,4066.1,10628.9,78364,29869.2,2206658,149100.6,596027,1688995,178969.9,19277.5,41984.1,107116.5,2285022,21491.5,15663.2,"3,930,864",0.0
Oregon,1856,7090,4541,38777,2772,17577,30904,7140,786,13317,12086,0,6112,0,4258,582,5620,8324,6120,179,1238,24153,30696.5,129945.9,4508,116575.4,25057.3,104.9,3390,16770,755.8,18355,14899.4,2374.5,34391,12412,27912,5123,142849,439.8,7141,1484.2,3402,3093.8,45112,166235.7,9895,32.5,6998,481.3,11497,43341,11033,11182,64174.2,39021.5,0,1818.4,334,202125,1564.1,3490,638.3,7958.2,23869,3932.6,0,6433,28063,558.5,1814,63174,627.3,26414,54783.5,0,1585,750.2,798.5,34991,1060.8,41101,158.7,0,492.4,1395.1,424.6,15926,17867,0,135434,42584,8789,2540.1,28772,583,31043.1,70625.1,79854,13420,44727,19041,0,8699,7311,68.8,16114,25164,8462,6223.6,490,2187.5,196932.2,136169.4,1352.1,62923.1,1810.7,125427,1686.2,25025.9,61064.1,2459.8,28341,105234.7,33919,306158.3,41709,54744,206023,11575,249.4,6378,515.5,5897.5,0.9,128383,1304,24.5,172151,3682,398.6,147097.1,252013,246852,8.7,481.7,78844,1953.5,5151,492,109.8,83355,4040.8,8950.3,8949.9,20755.4,32239,4298.1,43656.8,286768,7694.4,30923.4,598.2,259,513424,4740.9,2103497,25235.5,10863.3,23449.9,6116.1,2873.8,11930.5,56913,28346.2,2390265,186989.9,545663,1901515,215336.1,4299.8,44173.1,142816.8,2447178,22793.8,8989.9,"4,142,776",1.0
Pennsylvania,5892,10065,41680,30913,26814,82195,73500,18534,1118,45810,30521,0,22190,0,22872,6151,39105,35664,26375,3741,3990,26377,71046.3,393153.1,13573,411663.8,87728.3,270.7,9660,48524,17616.4,54128,5243.5,9747.1,86401,38251,99919,11593,356346,3531.7,17204,7256.9,839,10349.3,148989,444583.4,5107,178.1,18320,1382.6,41438,119441,50953,39491,296321.2,183441.6,0,11165.3,763,448443,5103.3,15780,3431.2,31782.2,70935,12377.2,0,10571,88520,1869.1,7828,234489,2870.3,82573,218270.2,21798,9351,2934.9,4084.7,75949,5006.6,148681,3878.8,2339,4770.1,4904.6,2340.5,28883,29317,9255,355326.6,154573,25949,8599.7,90293,1298,143018.3,222205.3,255211,32524,192941,13081,10767,18704,31825,473.6,77928,85456,82182,21057,808,1788.4,515629.8,414210.1,2936.2,176511.9,37719.1,381103,4618.2,40316.6,318461.8,2182.8,96899,451065.2,19671.2,1148460.6,102317,168872,590835,35444,2578.4,48345,1185.3,43784.1,8248.2,422430,3224.8,5004.8,567119.6,5708.2,1194.4,390638.2,773549,641384,1075.4,1731,329794,6616.7,26846,4755.5,92.6,240295,2827,24989.7,29614.5,87117.3,53475,13843.4,138071.5,773727,49230.8,84100.6,2889.8,11902,1457332,15728.2,6742109,93222.8,35780.6,54459.8,25556,12709.7,42624.6,81500,71193.1,7515836,653475.3,1510807,6086529,724668.3,14729,128444.1,525031.1,7597336,78405.2,38265.6,"12,805,537",0.0
Rhode Island,189,414,3109,3363,1179,5187,3710,1460,121,2090,6112,143,787,4488,1389,0,2494,0,1805,0,606,0,5604.6,35483.6,341,33430.7,9059,6.1,760,3812,678.5,4876,506.6,850.4,6900,2871,10632,2646,26880,166.5,1300,345.7,1483,252.8,12552,47661.9,0,877.3,1348,84.3,1945,7792,5339,2184,25770.1,14580.2,0,670.4,63,32494,292.3,334,858.1,1732.4,5237,1449.7,0,928,6266,30.1,0,15995,68.8,4880,19718.7,0,684,667.5,101.3,0,281.9,14736,31.6,0,315.7,165.3,124.6,2219,2178,0,34964.3,10031,1894,558.2,7017,224,14303.2,15913.4,21653,1848,22093,0,1,1282,2552,179.2,6417,3341,1416,2103.2,263,58.6,53266.5,37586.7,157.6,17924.8,696.4,30737,669.8,3243.9,32679.3,44.9,10736,41842.4,69.1,94832.9,9748,16683.5,42875,6770,44.5,0,68.9,1690,0.1,34003,237.9,7.6,44475.2,374.3,6,37479.5,57195,54587,0,142.8,16464,250.8,1716,85.4,28.9,18398,114,2744.4,2154.3,7642.2,1085,1597.9,14121.9,72093,1809.4,4933.9,1020.4,44.7,128978,1219.1,558782,7131.5,3085.9,5028.8,917,859.8,3434.8,1657,7647.1,630875,50212.9,130063,502469,57860,158.7,7246.9,42966,632532,6520.7,1776.8,"1,059,639",0.0
South Carolina,1472,1692,21051,6253,12688,29221,19101,3270,121,22096,8485,28306,7233,13265,12600,457,21014,5695,5954,15040,4238,8898,36588,204398,1225,114883.5,30030.1,118.4,3250,22336,4228.9,22912,1778.2,1807,33380,10354,37895,3798,145410,2677.9,6648,3423.7,1140,2176.3,49008,206287.8,4963,3245.9,7652,443.8,19529,57472,19053,18083,42596.3,48566.8,0,2024.5,232,222065,3160.6,1854,794.2,7573.3,24666,3647.1,12,2722,35726,4591.1,1925,102740,1021.9,19072,42535.4,2820,1182,1626.2,2508.4,22857,537.8,60463,178.9,80,2606.6,1017,376.5,14166,7889,1610,138211.6,53361,10223,2388.3,35431,882,28258.8,42721.7,98630,11892,98993,5748,238,9323,15051,1440.4,10816,30706,21356,13640.4,424,914.2,242875.8,218038.4,265.6,55350,3672.3,150093,854.4,21448.8,47843.8,595.3,33456,121625.6,12309.7,242736.9,33892,23886.5,248150,52059,341.3,4912,135.1,13634.5,1.6,163421,1146.8,21.4,157595.8,1134.7,301.3,151054.9,295966,321058,9.6,160.1,86776,1899.3,13171,1053.5,68.1,79666,1054,10235.8,10390.6,15571.8,21108,4120.7,36338.5,406573,5796.5,35083.4,4032.9,352.4,544720,4998.7,2264629,22130.7,14313.7,25167.6,4916.1,5769.2,12187.7,28378,33321.3,2671202,179139,565828,2133752,212460.2,1406.4,46880.4,132258.6,2699580,26501.4,10685.3,"5,024,369",0.0
South Dakota,118,263,1225,1901,511,4110,9602,2627,0,6884,5380,0,1709,0,712,0,1465,790,1438,0,505,2328,11346.3,18466,376,21205.7,6231.4,0.7,1226,5882,332.6,3305,162.8,244.3,8778,2227,17140,288,29185,61.8,1696,331.8,598,776.7,10109,34519.4,412,1609.4,1685,151.5,7062,10154,2602,4900,26533.3,13395.2,0,236.7,68,47175,694.4,1168,983.5,976.5,6260,6422.2,0,662,8600,228.6,603,15466,294.7,7757,13661.9,1665,100,29.6,63.2,5198,94,9472,7.2,84,116.8,54.6,99.9,2003,1864,682,27306.5,10664,1866,226.4,8181,121,9255.9,12380,21542,3211,18551,4636,117,1171,2909,29.5,1574,8482,1107,1093.7,3,179.8,45865.7,19559.6,77.1,12126.4,934.8,35220,99.6,3173,10728.2,3055.1,11342,47822.7,5818,73780.8,7049,6588.3,44651,7888,121.6,2950,30.9,1426.6,7.6,30320,186.1,21.2,22868.5,157.1,146.2,29466.9,68323,65726,1.5,59.8,15827,596.7,2220,46.2,0,22582,3227.1,1828.1,1924.1,4930,27029,760.7,12568.6,84956,1222.5,4599.6,483.3,130.7,120283,1005.9,481454,2814.4,3393.5,4082.1,1133.3,848.5,3540.3,31651,5326.1,566410,43166.7,147312,450749,48492.9,3357.8,9881.5,33285.2,598061,6933.9,1981.8,"869,666",1.0
